step,time,ResidMax,ResidRMS,DilMax,IntDiv,IntAbsDiv,dt
4724,45.92777778,0.01173542,0.00668195,3.09848182,-0.06738763,0.08281444,0.00972222
4725,45.93750000,0.01173185,0.00667997,3.09882768,-0.06736923,0.08279696,0.00972222
4726,45.94722222,0.01172829,0.00667799,3.09917343,-0.06735083,0.08277948,0.00972222
4727,45.95694444,0.01172473,0.00667602,3.09951906,-0.06733244,0.08276201,0.00972222
4728,45.96666667,0.01172117,0.00667404,3.09986457,-0.06731405,0.08274455,0.00972222
4729,45.97638889,0.01171761,0.00667207,3.10020997,-0.06729567,0.08272709,0.00972222
4730,45.98611111,0.01171406,0.00667009,3.10055525,-0.06727729,0.08270964,0.00972222
4731,45.99583333,0.01171050,0.00666812,3.10090042,-0.06725892,0.08269219,0.00972222
4732,46.00555556,0.01170694,0.00666614,3.10124547,-0.06724055,0.08267474,0.00972222
4733,46.01527778,0.01170339,0.00666417,3.10159041,-0.06722219,0.08265730,0.00972222
4734,46.02500000,0.01169984,0.00666220,3.10193523,-0.06720384,0.08263987,0.00972222
4735,46.03472222,0.01169629,0.00666023,3.10227994,-0.06718549,0.08262244,0.00972222
4736,46.04444444,0.01169274,0.00665826,3.10262453,-0.06716714,0.08260502,0.00972222
4737,46.05416667,0.01168919,0.00665629,3.10296900,-0.06714880,0.08258760,0.00972222
4738,46.06388889,0.01168564,0.00665432,3.10331336,-0.06713047,0.08257019,0.00972222
4739,46.07361111,0.01168209,0.00665235,3.10365760,-0.06711214,0.08255278,0.00972222
4740,46.08333333,0.01167855,0.00665038,3.10400173,-0.06709382,0.08253538,0.00972222
4741,46.09305556,0.01167500,0.00664841,3.10434574,-0.06707550,0.08251798,0.00972222
4742,46.10277778,0.01167146,0.00664645,3.10468964,-0.06705719,0.08250059,0.00972222
4743,46.11250000,0.01166792,0.00664448,3.10503342,-0.06703888,0.08248320,0.00972222
4744,46.12222222,0.01166437,0.00664251,3.10537709,-0.06702058,0.08246582,0.00972222
4745,46.13194444,0.01166083,0.00664055,3.10572064,-0.06700228,0.08244844,0.00972222
4746,46.14166667,0.01165730,0.00663858,3.10606408,-0.06698399,0.08243107,0.00972222
4747,46.15138889,0.01165376,0.00663662,3.10640740,-0.06696571,0.08241370,0.00972222
4748,46.16111111,0.01165022,0.00663465,3.10675061,-0.06694743,0.08239634,0.00972222
4749,46.17083333,0.01164669,0.00663269,3.10709371,-0.06692915,0.08237898,0.00972222
4750,46.18055556,0.01164315,0.00663073,3.10743668,-0.06691089,0.08236163,0.00972222
4751,46.19027778,0.01163962,0.00662877,3.10777955,-0.06689262,0.08234428,0.00972222
4752,46.20000000,0.01163609,0.00662681,3.10812229,-0.06687436,0.08232694,0.00972222
4753,46.20972222,0.01163255,0.00662485,3.10846493,-0.06685611,0.08230960,0.00972222
4754,46.21944444,0.01162903,0.00662289,3.10880745,-0.06683786,0.08229227,0.00972222
4755,46.22916667,0.01162550,0.00662093,3.10914985,-0.06681962,0.08227495,0.00972222
4756,46.23888889,0.01162197,0.00661897,3.10949214,-0.06680139,0.08225763,0.00972222
4757,46.24861111,0.01161844,0.00661701,3.10983432,-0.06678315,0.08224031,0.00972222
4758,46.25833333,0.01161492,0.00661505,3.11017638,-0.06676493,0.08222300,0.00972222
4759,46.26805556,0.01161139,0.00661310,3.11051832,-0.06674671,0.08220569,0.00972222
4760,46.27777778,0.01160787,0.00661114,3.11086016,-0.06672849,0.08218839,0.00972222
4761,46.28750000,0.01160435,0.00660918,3.11120187,-0.06671028,0.08217110,0.00972222
4762,46.29722222,0.01160083,0.00660723,3.11154348,-0.06669208,0.08215381,0.00972222
4763,46.30694444,0.01159731,0.00660527,3.11188497,-0.06667388,0.08213652,0.00972222
4764,46.31666667,0.01159379,0.00660332,3.11222634,-0.06665569,0.08211924,0.00972222
4765,46.32638889,0.01159027,0.00660137,3.11256760,-0.06663750,0.08210196,0.00972222
4766,46.33611111,0.01158676,0.00659941,3.11290875,-0.06661931,0.08208469,0.00972222
4767,46.34583333,0.01158324,0.00659746,3.11324978,-0.06660114,0.08206743,0.00972222
4768,46.35555556,0.01157973,0.00659551,3.11359070,-0.06658296,0.08205017,0.00972222
4769,46.36527778,0.01157622,0.00659356,3.11393150,-0.06656480,0.08203291,0.00972222
4770,46.37500000,0.01157270,0.00659161,3.11427219,-0.06654663,0.08201566,0.00972222
4771,46.38472222,0.01156919,0.00658966,3.11461277,-0.06652848,0.08199842,0.00972222
4772,46.39444444,0.01156569,0.00658771,3.11495323,-0.06651033,0.08198118,0.00972222
4773,46.40416667,0.01156218,0.00658576,3.11529358,-0.06649218,0.08196394,0.00972222
4774,46.41388889,0.01155867,0.00658381,3.11563382,-0.06647404,0.08194671,0.00972222
4775,46.42361111,0.01155516,0.00658187,3.11597394,-0.06645591,0.08192949,0.00972222
4776,46.43333333,0.01155166,0.00657992,3.11631395,-0.06643778,0.08191227,0.00972222
4777,46.44305556,0.01154816,0.00657797,3.11665384,-0.06641965,0.08189505,0.00972222
4778,46.45277778,0.01154465,0.00657603,3.11699362,-0.06640153,0.08187784,0.00972222
4779,46.46250000,0.01154115,0.00657408,3.11733329,-0.06638342,0.08186064,0.00972222
4780,46.47222222,0.01153765,0.00657214,3.11767284,-0.06636531,0.08184344,0.00972222
4781,46.48194444,0.01153415,0.00657020,3.11801228,-0.06634721,0.08182624,0.00972222
4782,46.49166667,0.01153066,0.00656825,3.11835161,-0.06632911,0.08180905,0.00972222
4783,46.50138889,0.01152716,0.00656631,3.11869082,-0.06631102,0.08179187,0.00972222
4784,46.51111111,0.01152366,0.00656437,3.11902992,-0.06629293,0.08177469,0.00972222
4785,46.52083333,0.01152017,0.00656243,3.11936891,-0.06627485,0.08175752,0.00972222
4786,46.53055556,0.01151668,0.00656049,3.11970778,-0.06625678,0.08174035,0.00972222
4787,46.54027778,0.01151318,0.00655855,3.12004654,-0.06623870,0.08172319,0.00972222
4788,46.55000000,0.01150969,0.00655661,3.12038519,-0.06622064,0.08170603,0.00972222
4789,46.55972222,0.01150620,0.00655467,3.12072372,-0.06620258,0.08168888,0.00972222
4790,46.56944444,0.01150271,0.00655273,3.12106214,-0.06618452,0.08167173,0.00972222
4791,46.57916667,0.01149923,0.00655079,3.12140045,-0.06616647,0.08165459,0.00972222
4792,46.58888889,0.01149574,0.00654886,3.12173864,-0.06614843,0.08163745,0.00972222
4793,46.59861111,0.01149225,0.00654692,3.12207672,-0.06613039,0.08162032,0.00972222
4794,46.60833333,0.01148877,0.00654498,3.12241469,-0.06611236,0.08160319,0.00972222
4795,46.61805556,0.01148529,0.00654305,3.12275255,-0.06609433,0.08158607,0.00972222
4796,46.62777778,0.01148180,0.00654111,3.12309029,-0.06607631,0.08156895,0.00972222
4797,46.63750000,0.01147832,0.00653918,3.12342792,-0.06605829,0.08155184,0.00972222
4798,46.64722222,0.01147484,0.00653725,3.12376544,-0.06604028,0.08153473,0.00972222
4799,46.65694444,0.01147136,0.00653531,3.12410284,-0.06602227,0.08151763,0.00972222
4800,46.66666667,0.01146789,0.00653338,3.12444013,-0.06600427,0.08150053,0.00972222
4801,46.67638889,0.01146441,0.00653145,3.12477731,-0.06598627,0.08148344,0.00972222
4802,46.68611111,0.01146093,0.00652952,3.12511438,-0.06596828,0.08146635,0.00972222
4803,46.69583333,0.01145746,0.00652759,3.12545134,-0.06595029,0.08144927,0.00972222
4804,46.70555556,0.01145399,0.00652566,3.12578818,-0.06593231,0.08143220,0.00972222
4805,46.71527778,0.01145052,0.00652373,3.12612491,-0.06591434,0.08141512,0.00972222
4806,46.72500000,0.01144704,0.00652180,3.12646152,-0.06589637,0.08139806,0.00972222
4807,46.73472222,0.01144358,0.00651987,3.12679803,-0.06587840,0.08138099,0.00972222
4808,46.74444444,0.01144011,0.00651794,3.12713442,-0.06586044,0.08136394,0.00972222
4809,46.75416667,0.01143664,0.00651602,3.12747070,-0.06584249,0.08134688,0.00972222
4810,46.76388889,0.01143317,0.00651409,3.12780687,-0.06582454,0.08132984,0.00972222
4811,46.77361111,0.01142971,0.00651216,3.12814293,-0.06580660,0.08131280,0.00972222
4812,46.78333333,0.01142624,0.00651024,3.12847887,-0.06578866,0.08129576,0.00972222
4813,46.79305556,0.01142278,0.00650831,3.12881470,-0.06577072,0.08127873,0.00972222
4814,46.80277778,0.01141932,0.00650639,3.12915042,-0.06575280,0.08126170,0.00972222
4815,46.81250000,0.01141586,0.00650447,3.12948603,-0.06573487,0.08124468,0.00972222
4816,46.82222222,0.01141240,0.00650254,3.12982152,-0.06571696,0.08122766,0.00972222
4817,46.83194444,0.01140894,0.00650062,3.13015691,-0.06569904,0.08121065,0.00972222
4818,46.84166667,0.01140548,0.00649870,3.13049218,-0.06568114,0.08119364,0.00972222
4819,46.85138889,0.01140203,0.00649678,3.13082734,-0.06566324,0.08117664,0.00972222
4820,46.86111111,0.01139857,0.00649486,3.13116239,-0.06564534,0.08115964,0.00972222
4821,46.87083333,0.01139512,0.00649294,3.13149732,-0.06562745,0.08114265,0.00972222
4822,46.88055556,0.01139166,0.00649102,3.13183215,-0.06560956,0.08112566,0.00972222
4823,46.89027778,0.01138821,0.00648910,3.13216686,-0.06559168,0.08110868,0.00972222
4824,46.90000000,0.01138476,0.00648718,3.13250146,-0.06557381,0.08109170,0.00972222
4825,46.90972222,0.01138131,0.00648526,3.13283595,-0.06555594,0.08107473,0.00972222
4826,46.91944444,0.01137786,0.00648335,3.13317033,-0.06553807,0.08105776,0.00972222
4827,46.92916667,0.01137442,0.00648143,3.13350460,-0.06552021,0.08104080,0.00972222
4828,46.93888889,0.01137097,0.00647951,3.13383875,-0.06550236,0.08102384,0.00972222
4829,46.94861111,0.01136752,0.00647760,3.13417280,-0.06548451,0.08100689,0.00972222
4830,46.95833333,0.01136408,0.00647568,3.13450673,-0.06546667,0.08098994,0.00972222
4831,46.96805556,0.01136064,0.00647377,3.13484055,-0.06544883,0.08097300,0.00972222
4832,46.97777778,0.01135720,0.00647186,3.13517426,-0.06543100,0.08095606,0.00972222
4833,46.98750000,0.01135375,0.00646994,3.13550786,-0.06541317,0.08093913,0.00972222
4834,46.99722222,0.01135032,0.00646803,3.13584135,-0.06539535,0.08092220,0.00972222
4835,47.00694444,0.01134688,0.00646612,3.13617473,-0.06537753,0.08090528,0.00972222
4836,47.01666667,0.01134344,0.00646421,3.13650799,-0.06535972,0.08088836,0.00972222
4837,47.02638889,0.01134000,0.00646230,3.13684115,-0.06534191,0.08087145,0.00972222
4838,47.03611111,0.01133657,0.00646039,3.13717419,-0.06532411,0.08085454,0.00972222
4839,47.04583333,0.01133313,0.00645848,3.13750712,-0.06530631,0.08083764,0.00972222
4840,47.05555556,0.01132970,0.00645657,3.13783994,-0.06528852,0.08082074,0.00972222
4841,47.06527778,0.01132627,0.00645466,3.13817265,-0.06527074,0.08080385,0.00972222
4842,47.07500000,0.01132284,0.00645276,3.13850525,-0.06525295,0.08078696,0.00972222
4843,47.08472222,0.01131941,0.00645085,3.13883774,-0.06523518,0.08077008,0.00972222
4844,47.09444444,0.01131598,0.00644894,3.13917012,-0.06521741,0.08075320,0.00972222
4845,47.10416667,0.01131255,0.00644704,3.13950239,-0.06519964,0.08073633,0.00972222
4846,47.11388889,0.01130913,0.00644513,3.13983455,-0.06518188,0.08071946,0.00972222
4847,47.12361111,0.01130570,0.00644323,3.14016659,-0.06516413,0.08070260,0.00972222
4848,47.13333333,0.01130228,0.00644132,3.14049853,-0.06514638,0.08068574,0.00972222
4849,47.14305556,0.01129885,0.00643942,3.14083035,-0.06512864,0.08066889,0.00972222
4850,47.15277778,0.01129543,0.00643752,3.14116207,-0.06511090,0.08065204,0.00972222
4851,47.16250000,0.01129201,0.00643561,3.14149367,-0.06509316,0.08063519,0.00972222
4852,47.17222222,0.01128859,0.00643371,3.14182517,-0.06507544,0.08061836,0.00972222
4853,47.18194444,0.01128517,0.00643181,3.14215655,-0.06505771,0.08060152,0.00972222
4854,47.19166667,0.01128176,0.00642991,3.14248782,-0.06503999,0.08058469,0.00972222
4855,47.20138889,0.01127834,0.00642801,3.14281898,-0.06502228,0.08056787,0.00972222
4856,47.21111111,0.01127492,0.00642611,3.14315004,-0.06500457,0.08055105,0.00972222
4857,47.22083333,0.01127151,0.00642421,3.14348098,-0.06498687,0.08053424,0.00972222
4858,47.23055556,0.01126810,0.00642231,3.14381181,-0.06496918,0.08051743,0.00972222
4859,47.24027778,0.01126469,0.00642042,3.14414253,-0.06495148,0.08050062,0.00972222
4860,47.25000000,0.01126127,0.00641852,3.14447314,-0.06493380,0.08048383,0.00972222
4861,47.25972222,0.01125786,0.00641662,3.14480365,-0.06491612,0.08046703,0.00972222
4862,47.26944444,0.01125446,0.00641473,3.14513404,-0.06489844,0.08045024,0.00972222
4863,47.27916667,0.01125105,0.00641283,3.14546432,-0.06488077,0.08043346,0.00972222
4864,47.28888889,0.01124764,0.00641094,3.14579449,-0.06486310,0.08041668,0.00972222
4865,47.29861111,0.01124424,0.00640904,3.14612455,-0.06484544,0.08039991,0.00972222
4866,47.30833333,0.01124083,0.00640715,3.14645451,-0.06482779,0.08038314,0.00972222
4867,47.31805556,0.01123743,0.00640526,3.14678435,-0.06481014,0.08036637,0.00972222
4868,47.32777778,0.01123403,0.00640336,3.14711408,-0.06479249,0.08034961,0.00972222
4869,47.33750000,0.01123063,0.00640147,3.14744370,-0.06477485,0.08033286,0.00972222
4870,47.34722222,0.01122723,0.00639958,3.14777322,-0.06475722,0.08031611,0.00972222
4871,47.35694444,0.01122383,0.00639769,3.14810262,-0.06473959,0.08029936,0.00972222
4872,47.36666667,0.01122043,0.00639580,3.14843192,-0.06472196,0.08028262,0.00972222
4873,47.37638889,0.01121703,0.00639391,3.14876110,-0.06470434,0.08026589,0.00972222
4874,47.38611111,0.01121364,0.00639202,3.14909018,-0.06468673,0.08024916,0.00972222
4875,47.39583333,0.01121024,0.00639013,3.14941914,-0.06466912,0.08023243,0.00972222
4876,47.40555556,0.01120685,0.00638825,3.14974800,-0.06465152,0.08021572,0.00972222
4877,47.41527778,0.01120346,0.00638636,3.15007674,-0.06463392,0.08019900,0.00972222
4878,47.42500000,0.01120007,0.00638447,3.15040538,-0.06461633,0.08018229,0.00972222
4879,47.43472222,0.01119668,0.00638259,3.15073391,-0.06459874,0.08016559,0.00972222
4880,47.44444444,0.01119329,0.00638070,3.15106233,-0.06458115,0.08014889,0.00972222
4881,47.45416667,0.01118990,0.00637882,3.15139064,-0.06456358,0.08013219,0.00972222
4882,47.46388889,0.01118651,0.00637693,3.15171884,-0.06454600,0.08011551,0.00972222
4883,47.47361111,0.01118313,0.00637505,3.15204693,-0.06452844,0.08009882,0.00972222
4884,47.48333333,0.01117974,0.00637317,3.15237491,-0.06451087,0.08008214,0.00972222
4885,47.49305556,0.01117636,0.00637128,3.15270279,-0.06449332,0.08006547,0.00972222
4886,47.50277778,0.01117298,0.00636940,3.15303055,-0.06447577,0.08004880,0.00972222
4887,47.51250000,0.01116960,0.00636752,3.15335821,-0.06445822,0.08003213,0.00972222
4888,47.52222222,0.01116622,0.00636564,3.15368575,-0.06444068,0.08001547,0.00972222
4889,47.53194444,0.01116284,0.00636376,3.15401319,-0.06442314,0.07999882,0.00972222
4890,47.54166667,0.01115946,0.00636188,3.15434052,-0.06440561,0.07998217,0.00972222
4891,47.55138889,0.01115608,0.00636000,3.15466774,-0.06438808,0.07996552,0.00972222
4892,47.56111111,0.01115271,0.00635812,3.15499485,-0.06437056,0.07994888,0.00972222
4893,47.57083333,0.01114933,0.00635624,3.15532185,-0.06435305,0.07993224,0.00972222
4894,47.58055556,0.01114596,0.00635437,3.15564875,-0.06433554,0.07991561,0.00972222
4895,47.59027778,0.01114259,0.00635249,3.15597553,-0.06431803,0.07989899,0.00972222
4896,47.60000000,0.01113921,0.00635061,3.15630221,-0.06430053,0.07988237,0.00972222
4897,47.60972222,0.01113584,0.00634874,3.15662878,-0.06428304,0.07986575,0.00972222
4898,47.61944444,0.01113247,0.00634686,3.15695524,-0.06426555,0.07984914,0.00972222
4899,47.62916667,0.01112911,0.00634499,3.15728159,-0.06424806,0.07983253,0.00972222
4900,47.63888889,0.01112574,0.00634311,3.15760783,-0.06423058,0.07981593,0.00972222
4901,47.64861111,0.01112237,0.00634124,3.15793397,-0.06421311,0.07979933,0.00972222
4902,47.65833333,0.01111901,0.00633937,3.15825999,-0.06419564,0.07978274,0.00972222
4903,47.66805556,0.01111564,0.00633750,3.15858591,-0.06417817,0.07976616,0.00972222
4904,47.67777778,0.01111228,0.00633562,3.15891172,-0.06416071,0.07974957,0.00972222
4905,47.68750000,0.01110892,0.00633375,3.15923742,-0.06414326,0.07973300,0.00972222
4906,47.69722222,0.01110556,0.00633188,3.15956302,-0.06412581,0.07971642,0.00972222
4907,47.70694444,0.01110220,0.00633001,3.15988850,-0.06410837,0.07969986,0.00972222
4908,47.71666667,0.01109884,0.00632814,3.16021388,-0.06409093,0.07968329,0.00972222
4909,47.72638889,0.01109548,0.00632627,3.16053915,-0.06407350,0.07966674,0.00972222
4910,47.73611111,0.01109213,0.00632441,3.16086431,-0.06405607,0.07965018,0.00972222
4911,47.74583333,0.01108877,0.00632254,3.16118936,-0.06403864,0.07963363,0.00972222
4912,47.75555556,0.01108542,0.00632067,3.16151431,-0.06402123,0.07961709,0.00972222
4913,47.76527778,0.01108206,0.00631881,3.16183914,-0.06400381,0.07960055,0.00972222
4914,47.77500000,0.01107871,0.00631694,3.16216387,-0.06398640,0.07958402,0.00972222
4915,47.78472222,0.01107536,0.00631507,3.16248849,-0.06396900,0.07956749,0.00972222
4916,47.79444444,0.01107201,0.00631321,3.16281301,-0.06395160,0.07955097,0.00972222
4917,47.80416667,0.01106866,0.00631135,3.16313742,-0.06393421,0.07953445,0.00972222
4918,47.81388889,0.01106531,0.00630948,3.16346171,-0.06391682,0.07951793,0.00972222
4919,47.82361111,0.01106197,0.00630762,3.16378590,-0.06389944,0.07950142,0.00972222
4920,47.83333333,0.01105862,0.00630576,3.16410999,-0.06388206,0.07948492,0.00972222
4921,47.84305556,0.01105528,0.00630390,3.16443396,-0.06386469,0.07946842,0.00972222
4922,47.85277778,0.01105193,0.00630203,3.16475783,-0.06384733,0.07945192,0.00972222
4923,47.86250000,0.01104859,0.00630017,3.16508159,-0.06382996,0.07943543,0.00972222
4924,47.87222222,0.01104525,0.00629831,3.16540525,-0.06381261,0.07941895,0.00972222
4925,47.88194444,0.01104191,0.00629645,3.16572879,-0.06379526,0.07940247,0.00972222
4926,47.89166667,0.01103857,0.00629459,3.16605223,-0.06377791,0.07938599,0.00972222
4927,47.90138889,0.01103523,0.00629274,3.16637556,-0.06376057,0.07936952,0.00972222
4928,47.91111111,0.01103190,0.00629088,3.16669879,-0.06374323,0.07935306,0.00972222
4929,47.92083333,0.01102856,0.00628902,3.16702190,-0.06372590,0.07933660,0.00972222
4930,47.93055556,0.01102523,0.00628716,3.16734491,-0.06370857,0.07932014,0.00972222
4931,47.94027778,0.01102189,0.00628531,3.16766781,-0.06369125,0.07930369,0.00972222
4932,47.95000000,0.01101856,0.00628345,3.16799061,-0.06367394,0.07928724,0.00972222
4933,47.95972222,0.01101523,0.00628160,3.16831330,-0.06365663,0.07927080,0.00972222
4934,47.96944444,0.01101190,0.00627974,3.16863588,-0.06363932,0.07925436,0.00972222
4935,47.97916667,0.01100857,0.00627789,3.16895835,-0.06362202,0.07923793,0.00972222
4936,47.98888889,0.01100524,0.00627604,3.16928072,-0.06360472,0.07922150,0.00972222
4937,47.99861111,0.01100191,0.00627418,3.16960298,-0.06358743,0.07920508,0.00972222
4938,48.00833333,0.01099859,0.00627233,3.16992514,-0.06357015,0.07918866,0.00972222
4939,48.01805556,0.01099526,0.00627048,3.17024718,-0.06355287,0.07917225,0.00972222
4940,48.02777778,0.01099194,0.00626863,3.17056912,-0.06353559,0.07915584,0.00972222
4941,48.03750000,0.01098861,0.00626678,3.17089096,-0.06351832,0.07913944,0.00972222
4942,48.04722222,0.01098529,0.00626493,3.17121268,-0.06350106,0.07912304,0.00972222
4943,48.05694444,0.01098197,0.00626308,3.17153430,-0.06348380,0.07910665,0.00972222
4944,48.06666667,0.01097865,0.00626123,3.17185582,-0.06346654,0.07909026,0.00972222
4945,48.07638889,0.01097533,0.00625938,3.17217722,-0.06344929,0.07907387,0.00972222
4946,48.08611111,0.01097201,0.00625753,3.17249852,-0.06343205,0.07905750,0.00972222
4947,48.09583333,0.01096870,0.00625569,3.17281972,-0.06341481,0.07904112,0.00972222
4948,48.10555556,0.01096538,0.00625384,3.17314080,-0.06339757,0.07902475,0.00972222
4949,48.11527778,0.01096207,0.00625199,3.17346178,-0.06338034,0.07900839,0.00972222
4950,48.12500000,0.01095875,0.00625015,3.17378266,-0.06336312,0.07899203,0.00972222
4951,48.13472222,0.01095544,0.00624830,3.17410343,-0.06334590,0.07897567,0.00972222
4952,48.14444444,0.01095213,0.00624646,3.17442409,-0.06332869,0.07895932,0.00972222
4953,48.15416667,0.01094882,0.00624462,3.17474464,-0.06331148,0.07894298,0.00972222
4954,48.16388889,0.01094551,0.00624277,3.17506509,-0.06329427,0.07892663,0.00972222
4955,48.17361111,0.01094220,0.00624093,3.17538544,-0.06327707,0.07891030,0.00972222
4956,48.18333333,0.01093890,0.00623909,3.17570567,-0.06325988,0.07889397,0.00972222
